id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52711252,"Habitación en Valencia, cerca del barrio de Ruzafa",299063724,Carlos,QUATRE CARRERES,MONT-OLIVET,39.458234060480365,-0.36309387813258726,Private room,52,2,8,2022-09-10,3.87,1,0,8,
52717290,Habitación con baño privado y garaje incluido,50124405,Neus,CAMPANAR,SANT PAU,39.47515,-0.41065,Private room,40,2,26,2022-09-05,2.45,1,343,26,
52725381,"Beutiful Apartment, Perfect for Digital Nomads",71262269,Amos,QUATRE CARRERES,EN CORTS,39.45624,-0.37232,Entire home/apt,54,30,2,2022-08-05,0.22,1,168,2,
52729042,Central Park Apartment_Apartamento Parque central,97352565,Ángel,QUATRE CARRERES,EN CORTS,39.45264,-0.37212,Entire home/apt,123,5,6,2022-05-07,0.77,3,321,6,
52734472,"5 minuts Ruzzafa, perfect locatión 6PX & Wifi",123160301,Place Your Place,QUATRE CARRERES,EN CORTS,39.45747,-0.36894,Entire home/apt,101,4,13,2022-08-25,1.24,34,22,13,
52736285,#2 Beautiful central room with en suite bathroom,52500731,Elena,QUATRE CARRERES,MONT-OLIVET,39.46069,-0.36334,Private room,75,3,8,2022-02-14,0.74,2,0,8,
52736389,"Beautiful family apartment, bright, near the port",30800358,Marine,QUATRE CARRERES,LA PUNTA,39.45106052489204,-0.33548947375131094,Entire home/apt,135,7,6,2022-09-02,3.60,1,160,6,
52744381,Our Sunny Penthouse 2. Old town. Launch offer!!,4096931,Jose,CIUTAT VELLA,LA XEREA,39.47553,-0.37135,Entire home/apt,80,3,29,2022-09-09,2.60,6,301,29,
52748008,Apartamento céntrico en Valencia,427029753,Juan Carlos,QUATRE CARRERES,MONT-OLIVET,39.45892,-0.36695,Entire home/apt,95,3,30,2022-08-28,2.69,1,262,30,
52765482,Mercat Suites. Study in the historic center,308967204,Coroa Gestion,CIUTAT VELLA,EL MERCAT,39.4728,-0.37804,Entire home/apt,83,2,0,,,13,333,0,
52766095,Amplia Habitación Doble con salón y TV privada .,427078991,Carol,JESUS,SANT MARCEL.LI,39.44583,-0.39068,Private room,30,2,31,2022-09-12,2.84,2,282,31,
52769732,Mercat Suites. Exterior suite in the city center,308967204,Coroa Gestion,CIUTAT VELLA,LA SEU,39.47406,-0.3759,Private room,74,2,0,,,13,332,0,
52781807,Apartamento en pleno Centro,427308920,Julio,CIUTAT VELLA,EL CARME,39.47983,-0.37791,Entire home/apt,195,4,36,2022-09-12,3.39,2,76,36,
52782045,Habitación con baño privado cerca del cauce,35907538,Ines,CAMINS AL GRAU,ALBORS,39.46622,-0.35277,Private room,39,2,23,2022-07-30,2.10,1,0,23,
52784092,Apartamento con piscina y cerca de la Nueva Fe,32525406,Rita,JESUS,CAMI REAL,39.43842,-0.38902,Entire home/apt,80,3,32,2022-08-15,2.94,2,158,32,
52784158,SPACIOUS FLAT IN OLD TOWN,89158639,Juanma,CIUTAT VELLA,EL CARME,39.47821,-0.37816,Entire home/apt,88,1,55,2022-09-15,5.02,1,35,55,VT-42744V
52786575,Preciosa Habitación en Valencia,427341985,Laura,LA SAIDIA,MORVEDRE,39.48595,-0.37495,Private room,33,2,36,2022-08-14,3.23,1,72,36,
52793394,#1 Magnificent loft in a hot spot,52500731,Elena,QUATRE CARRERES,MONT-OLIVET,39.45996,-0.36249,Private room,65,3,9,2022-08-28,0.84,2,29,9,
52803480,"Precioso piso familiar, la habitación que ofrecemos es privada, pequeña comoda. Tenemos 2 gatitos muy tímidos que no se asercan a las personas. Tranquilidad, ambiente familiar",145842764,Berys,RASCANYA,TORREFIEL,39.49256,-0.37491,Private room,20,1,17,2022-05-03,1.54,1,257,17,
52810642,Cozy flat in La Petxina_A,426082677,Ramiro,EXTRAMURS,LA PETXINA,39.47381,-0.39398,Entire home/apt,124,2,22,2022-09-09,2.07,2,334,22,VT-50408-V
52817237,Apartamento en La Petxina_B,426082677,Ramiro,EXTRAMURS,LA PETXINA,39.47555,-0.39523,Entire home/apt,180,2,10,2022-08-31,0.94,2,332,10,VT-50409-V
52819553,City centre of Valencia,402857502,Sergio,EXTRAMURS,LA ROQUETA,39.467304214360766,-0.3793658381014535,Entire home/apt,149,30,0,,,1,0,0,
52829070,VALENCIA APARTAMENTO EL GRECO,218746122,Isabel,L'EIXAMPLE,LA GRAN VIA,39.46493,-0.36759,Entire home/apt,281,2,6,2022-09-05,1.33,10,118,6,
52833742,Erick family friendly apartment VERANO,427755475,Nicoleta,PATRAIX,VARA DE QUART,39.46298,-0.3998,Entire home/apt,64,3,21,2022-09-08,2.11,1,30,21,
52841047,"City ​​of Arts and Scienc, Ideally located",427807683,Andrea,QUATRE CARRERES,NA ROVELLA,39.45588,-0.36186,Entire home/apt,102,4,54,2022-09-09,5.02,1,108,54,
52842666,PRECIOSO LOFT DE DISEÑO EN EL CENTRO DE VALENCIA,73782123,Lys,EL PLA DEL REAL,MESTALLA,39.47026,-0.35552,Entire home/apt,99,2,39,2022-09-07,3.64,1,84,39,VT-51226-V
52849317,Habitación con baño compartido centro de Valencia,84042875,Eduard,EXTRAMURS,LA PETXINA,39.47294,-0.38772,Private room,25,4,1,2022-02-21,0.14,4,0,1,
52868681,Habitaciones en piso compartido. Zona centrica,428047913,Fabiana,RASCANYA,TORREFIEL,39.49308,-0.38077,Private room,17,1,41,2022-09-05,3.84,1,314,41,
52876630,Alojamiento  Salón/Comedor en Piso,195995696,Salah,ALGIROS,CIUTAT JARDI,39.47003,-0.34603,Private room,38,1,22,2022-08-28,2.07,5,69,22,
52891589,Apartamento ideal para el VERANO,396941410,Melissa,BENIMACLET,CAMI DE VERA,39.48758,-0.35725,Entire home/apt,124,4,12,2022-08-28,1.26,26,0,12,
52891980,Spacious room near city centre with AC,428218622,Casa,JESUS,LA RAIOSA,39.46044,-0.38687,Private room,31,2,13,2022-09-01,1.22,5,161,13,
52909146,Magnífico apartamento para las VACACIONES,396941410,Melissa,RASCANYA,SANT LLORENS,39.49204,-0.36136,Entire home/apt,90,4,3,2022-08-04,0.94,26,0,3,
52910754,Pleasant & Sunny Room in Benimaclet Valencia,184769117,Yasser,BENIMACLET,BENIMACLET,39.48306,-0.35694,Private room,30,2,16,2022-06-13,1.47,1,0,16,
52914269,Apartamento Ciudad de las Ciencias y las Artes,391637345,Tourism Valencia,CAMINS AL GRAU,PENYA-ROJA,39.46152,-0.35208,Entire home/apt,94,2,17,2022-08-22,1.56,17,247,17,
52948525,Habitación grande con baño privado,428257005,Mario,PATRAIX,SANT ISIDRE,39.45261000000001,-0.4012717,Private room,21,2,29,2022-09-12,2.73,1,50,29,
52958587,1 king size bedroom duplex loft in Valencia,428745228,Breda,CIUTAT VELLA,SANT FRANCESC,39.47099,-0.37654,Entire home/apt,135,1,12,2022-08-24,1.14,2,348,12,
52980199,Apartment-Apartment-Ensuite with Shower-Street View,427176013,Melandro,L'EIXAMPLE,RUSSAFA,39.4606,-0.37184,Entire home/apt,110,1,4,2022-08-18,0.47,1,324,4,VT-41967-V
52986675,Apartment 10min by bike from the beach,59484,Alexander,POBLATS MARITIMS,NATZARET,39.44735,-0.33424,Entire home/apt,72,3,44,2022-08-30,4.16,1,55,44,
52997529,Apartment-Apartment-Ensuite with Shower-Street View,427176273,Red Snapper,CIUTAT VELLA,EL CARME,39.48017,-0.37968,Entire home/apt,134,1,17,2022-09-01,1.63,1,311,17,VT-42319-V
52998604,Preciosa habitación en Olivereta.,429049876,Drika,L'OLIVERETA,NOU MOLES,39.47047,-0.3932,Private room,30,1,11,2022-09-12,1.06,1,312,11,
53000313,Loft Tranquilo con Piscina,43304041,Noelia,PATRAIX,VARA DE QUART,39.46029,-0.41275,Entire home/apt,80,2,40,2022-08-29,3.82,1,4,40,
53003423,Espectacular Apartamento de 9 ROOMS en el centro!,214440330,Alejandro,EXTRAMURS,LA ROQUETA,39.46804,-0.38029,Entire home/apt,249,3,5,2022-08-26,2.08,8,76,5,
53004464,Centro Valencia Mestalla N4独立大房间出租,205472457,Qianqian,EL PLA DEL REAL,MESTALLA,39.47427,-0.3562,Private room,28,2,30,2022-08-30,2.80,8,232,30,
53007821,Preciosa casa cerca de las Ciencias y las artes,295614691,Sandy,QUATRE CARRERES,MONT-OLIVET,39.45748,-0.36771,Private room,34,1,0,,,1,50,0,
53018379,"Valencia Stay Airbnb, Modern & Comfy, Entire Condo",427017636,Gayane,L'OLIVERETA,SOTERNES,39.47474,-0.42119,Entire home/apt,149,7,17,2022-08-18,1.81,1,155,17,
53020173,Old Town Flats Casa Burguerini Planta Baja,340946071,"Old Town Flats, S.L.",CIUTAT VELLA,EL CARME,39.47665,-0.3788,Entire home/apt,71,1,0,,,3,307,0,AV-7
53020924,Musico Flat II,12044109,Julie,CIUTAT VELLA,LA XEREA,39.47654,-0.37147,Entire home/apt,113,3,15,2022-08-22,1.40,22,90,15,
53020930,Charming Appartment exterior design Excelent views,225141466,Ana,L'OLIVERETA,LA FONTSANTA,39.46968,-0.4057,Entire home/apt,90,3,13,2022-09-02,1.24,3,337,13,
53021072,Centro Valencia Mestalla N2单间出租,205472457,Qianqian,EL PLA DEL REAL,MESTALLA,39.47427,-0.35618,Private room,20,2,18,2022-07-16,1.68,8,230,18,
53021378,Centro Valencia Mestalla N5单间出租。,205472457,Qianqian,EL PLA DEL REAL,MESTALLA,39.47246,-0.35563,Private room,20,2,22,2022-09-07,2.15,8,193,22,
53021584,Habitación en Ruzafa.,429058210,Maribel,L'EIXAMPLE,RUSSAFA,39.46192,-0.37747,Private room,57,3,11,2022-07-17,1.09,2,362,11,
53029284,"D""Habitacion PRIVADA  & CENTRICA/ VALENCIA""",130029417,Marck,ALGIROS,CIUTAT JARDI,39.46954,-0.34641,Private room,34,2,25,2022-08-21,2.58,4,56,25,
53038212,Cosy room in a flat near the centre of valencia,93855229,Natali,BENICALAP,BENICALAP,39.48974,-0.38926,Private room,22,1,16,2022-08-16,1.54,1,345,16,
53041475,Super Loft premium ART. CENTER VALECIA RUSAFA WIFI,429216909,Ángel,L'EIXAMPLE,RUSSAFA,39.46197,-0.37515,Entire home/apt,100,2,39,2022-08-30,3.90,2,238,39,
53042196,Super APTO. 2 HABITACIONES DOBLES 4PAXwifi terraza,429381868,Miguel Angel,L'EIXAMPLE,RUSSAFA,39.46258,-0.37333,Entire home/apt,100,2,52,2022-08-28,5.11,1,251,52,VT 49843 V
53047049,Excelente habitación en piso luminoso muy cómoda,427766036,Carlos,L'OLIVERETA,NOU MOLES,39.47302,-0.40339,Private room,19,1,16,2022-09-10,1.73,1,329,16,
53047540,Habitación en Ruzafa cama matrimonio y baño privad,175623008,Joan Josep,L'EIXAMPLE,RUSSAFA,39.45961,-0.37339,Private room,70,3,8,2022-08-23,0.75,2,46,8,
53055927,Room for one close to Joaquin Sorolla station,428218622,Casa,PATRAIX,PATRAIX,39.46149,-0.38901,Private room,27,3,18,2022-09-01,1.76,5,143,18,
53056900,Quiet Apartment In Plaza Cisneros,429056753,José María,CIUTAT VELLA,LA SEU,39.47707,-0.37542,Entire home/apt,219,1,3,2022-07-24,0.35,1,23,3,VT-45145-V
53057454,"Piso lujoso, amoblado completo en centro histórico",77772233,Rodri,CIUTAT VELLA,LA XEREA,39.47336,-0.37194,Entire home/apt,46,5,2,2021-12-30,0.21,1,41,2,
53064860,Designer apartment on the best street of the city,414913856,Samy,CIUTAT VELLA,SANT FRANCESC,39.46925,-0.3727,Entire home/apt,106,1,58,2022-08-25,5.45,3,330,58,
53072645,Acogedora habitación doble en Valencia,97422076,Héctor,EL PLA DEL REAL,MESTALLA,39.4735,-0.35347,Private room,38,2,35,2022-09-13,3.29,3,120,35,
53085291,"Chimenea,Balcón,perfecta localización,zona Amistat",213315994,Isabel,CAMINS AL GRAU,AIORA,39.4646,-0.34683,Private room,19,1,12,2022-08-26,1.28,2,325,12,
53088980,Perfect Place! In 17min beach! In 8min city centre,64454758,Tamara,LA SAIDIA,MARXALENES,39.48326,-0.37902,Entire home/apt,85,1,12,2022-08-28,1.26,2,192,12,
53091283,Habitación en Ruzafa 2.,429058210,Maribel,L'EIXAMPLE,RUSSAFA,39.45971,-0.37911,Private room,50,3,7,2022-08-15,0.67,2,360,7,
53107512,LUX apt CÁNOVAS nr centr/Turia & centrArts & Sci,156202978,Shirley,L'EIXAMPLE,LA GRAN VIA,39.46494,-0.36391,Entire home/apt,90,30,0,,,2,160,0,
53107593,Nice sunny room with balcony in cozy home,429926535,Crissy,JESUS,LA RAIOSA,39.46042,-0.38725,Private room,31,5,7,2022-05-15,0.69,1,30,7,
53107855,Apartamento en la playa de El Saler. Valencia,429928459,Ana,POBLATS DEL SUD,EL SALER,39.36415,-0.32018,Entire home/apt,130,3,22,2022-07-01,2.17,1,57,22,
53110264,"Ven a Valencia disfruta el sol
Aire/A en el salón",226064725,Trinidad,EL PLA DEL REAL,MESTALLA,39.46709,-0.35822,Entire home/apt,71,5,20,2022-08-28,1.97,5,14,20,
53121118,Cheap room near zona University,427643509,Andres,RASCANYA,TORREFIEL,39.49575,-0.37128,Private room,21,5,18,2022-08-19,1.74,28,38,18,
53128140,Lidia's apartment,430086922,Lidia,CAMINS AL GRAU,LA CREU DEL GRAU,39.46044,-0.34059,Entire home/apt,163,2,40,2022-08-22,4.21,1,39,40,
53132617,La casita De Lucas,156693699,Jorge,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46637,-0.32587,Entire home/apt,149,4,14,2022-09-10,3.18,1,89,14,VT-42097-V
53132652,COZY LOFT in RUZAFA’S HEART,430125328,Patricia,L'EIXAMPLE,RUSSAFA,39.46188,-0.37408,Entire home/apt,119,2,52,2022-09-11,5.10,1,329,52,
53142943,Precioso apartamento en el centro de Valencia,312778091,Carlos,LA SAIDIA,MORVEDRE,39.4834,-0.37509,Entire home/apt,100,2,51,2022-08-31,4.95,1,144,51,
53143167,SHF Puerto,224474491,Shf,POBLATS MARITIMS,EL GRAU,39.45889,-0.33881,Entire home/apt,145,2,10,2022-08-30,1.06,3,65,10,VT-50345-V
53145170,Cozy apartment in the middle of a natural park,430226207,Álvaro,POBLATS DEL SUD,EL SALER,39.35842,-0.3196,Entire home/apt,110,2,20,2022-06-26,2.10,1,346,20,
53159427,LUXURY DUPLEX 4B APARTMENT IN CENTRE OF RUZAFA B,25417734,Ester,L'EIXAMPLE,RUSSAFA,39.46381,-0.37437,Entire home/apt,340,3,35,2022-08-25,3.43,11,51,35,
53160638,SUPERB APARTMENT IN THE CENTRE OF TRENDY RUZAFA,25417734,Ester,L'EIXAMPLE,RUSSAFA,39.46412,-0.37266,Entire home/apt,180,2,40,2022-09-13,3.92,11,87,40,
53160812,Elegant Bedroom in a Great Location.,428899595,Michael,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46862,-0.330026,Private room,38,2,65,2022-09-02,6.33,1,149,65,
53161725,LUXURY 2BD APARTMENT IN THE CENTRE OF RUZAFA,25417734,Ester,L'EIXAMPLE,RUSSAFA,39.46241,-0.37274,Entire home/apt,180,2,34,2022-09-13,3.34,11,91,34,
53162425,LUXURY APARTMENT WITH TERRACE IN CENTRE OF RUZAFA,25417734,Ester,L'EIXAMPLE,RUSSAFA,39.46404,-0.37438,Entire home/apt,286,3,22,2022-08-22,2.16,11,72,22,
53163468,Apartamento Brisa Marina,170362985,Santiago,QUATRE CARRERES,LA PUNTA,39.45123,-0.33548,Entire home/apt,103,1,8,2022-07-18,1.08,10,61,8,
53164226,LUXURY 4B DUPLEX IN THE CENTRE OF RUZAFA,25417734,Ester,L'EIXAMPLE,RUSSAFA,39.46232,-0.37272,Entire home/apt,350,3,35,2022-09-07,3.44,11,75,35,
53172057,LUXURY 2BD IN THE CENTRE OF RUZAFA,25417734,Ester,L'EIXAMPLE,RUSSAFA,39.46435,-0.37331,Entire home/apt,179,2,35,2022-09-07,3.44,11,95,35,
53172212,SUPERB APARTMENT IN THE CENTRE OF RUZAFA 2,25417734,Ester,L'EIXAMPLE,RUSSAFA,39.46263,-0.37496,Entire home/apt,180,3,42,2022-09-08,4.13,11,93,42,
53172355,LUXURY 4B DUPLEX WITH TERRACE IN THE CENTRE,25417734,Ester,L'EIXAMPLE,RUSSAFA,39.46285,-0.37457,Entire home/apt,336,3,41,2022-08-22,4.02,11,64,41,
53177062,Malvarrosa Beach Suite Room,21369157,Family Conde,POBLATS MARITIMS,LA MALVA-ROSA,39.47511,-0.32467,Private room,29,30,0,,,14,319,0,
53177450,Malvarrosa Beach Room 2,21369157,Family Conde,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46963,-0.32634,Private room,21,30,1,2022-08-28,1,14,154,1,
53177687,Malvarrosa Beach Room 3,21369157,Family Conde,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47454,-0.32645,Private room,21,30,2,2022-08-28,0.95,14,221,2,
53179378,LOVELY DUPLEX IN OLD TOWN,44450805,Marcos & Sergio,CIUTAT VELLA,EL MERCAT,39.47225,-0.37778,Entire home/apt,95,4,23,2022-07-09,2.34,12,138,23,VT-42995-V
53184776,"SPACIOUS,CLOSE TO ENSANCHE&RIVER. PARKING.MONTHLY",430544718,Marina,EL PLA DEL REAL,MESTALLA,39.46614,-0.35825,Entire home/apt,125,30,6,2022-08-31,0.66,1,197,6,
53205264,apartamento Valencia Ruzafa 1 habitación 2 baños,93135594,María José,L'EIXAMPLE,RUSSAFA,39.4595,-0.37416,Entire home/apt,91,1,7,2022-06-25,0.71,2,0,7,VT-44009-V
53213634,Habitación azul,21870127,Marta,POBLATS DEL NORD,MASSARROJOS,39.56265,-0.39858,Private room,40,2,3,2022-08-07,0.29,3,353,3,
53215510,Buhardilla en Valencia,430825278,Ursula,LA SAIDIA,MORVEDRE,39.48524,-0.37091,Entire home/apt,88,1,0,,,1,221,0,
53217155,Apartamento equipado en playa Valencia.  OnesDeMar,430842494,Eva,POBLATS MARITIMS,LA MALVA-ROSA,39.48363,-0.33146,Entire home/apt,139,2,13,2022-08-21,1.49,1,310,13,
53227833,"Metro a 5 minutos, cerca del centro.",430935833,Anzhela,PATRAIX,FAVARA,39.4563,-0.39297,Private room,24,1,11,2022-09-02,1.16,1,347,11,
53233642,Habitación cómoda para trabajador de fuera,430977595,Francisco,POBLATS DEL NORD,BENIFARAIG,39.52802,-0.38626,Private room,30,1,1,2022-05-28,0.27,1,0,1,
53234767,Ático con terraza muy luminoso en el centro,335399339,Jesus,EXTRAMURS,ARRANCAPINS,39.4599,-0.38376,Private room,85,2,0,,,2,360,0,
53241414,"3 bedrooms appartement at València, 100 m away from the beach with wifi",431042293,"Loic, Estelle And Co",POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46846,-0.3261,Entire home/apt,130,1,0,,,1,361,0,VT-47053-V
53245681,3 bedrooms appartement with wifi at València - 3 km away from the beach,431072264,"Loic, Estelle And Co",EL PLA DEL REAL,MESTALLA,39.466923,-0.357985,Entire home/apt,97,1,0,,,1,364,0,VT-42707V
53259226,"Bright 1-Bed Flat near Marina, Beach & Rio Turia",7173838,Holly,QUATRE CARRERES,LA PUNTA,39.45162,-0.33531,Entire home/apt,33,28,1,2021-12-30,0.11,1,0,1,
53259538,4 bedrooms house with shared pool and enclosed garden at El Pouet - Sueca - Valencia - 1 km away from the beach,431174201,"Loic, Estelle And Co",POBLATS DEL SUD,EL PERELLONET,39.26889,-0.271958,Entire home/apt,260,1,0,,,1,364,0,ICU/2019-47
53274532,3 bedrooms appartement with city view and wifi at Benetúser,431204196,"Loic, Estelle And Co",POBLATS DEL SUD,LA TORRE,39.42302,-0.39296,Entire home/apt,117,1,0,,,1,364,0,VT-44993-V
53308739,Moderna y cómoda hab matrimonial con baño privado!,34698628,Mary,RASCANYA,SANT LLORENS,39.49327,-0.36332,Private room,55,1,31,2022-08-22,3.26,4,71,31,
53323734,Precioso habitación individual con balcón,367373491,Alban,QUATRE CARRERES,LA PUNTA,39.45148,-0.33549,Private room,40,1,11,2022-08-15,1.10,1,93,11,
53323825,Cheap room near City of Arts and Beach,427643509,Andres,CAMINS AL GRAU,AIORA,39.46322,-0.34205,Private room,31,5,21,2022-07-28,2.22,28,12,21,
53323926,Room with private Terrace near the City of Arts,427643509,Andres,CAMINS AL GRAU,AIORA,39.46335,-0.34116,Private room,36,5,8,2022-08-23,0.80,28,43,8,
53324036,3-BEDROOMS APARTMENT in The BEST LOCATION,427643509,Andres,CAMINS AL GRAU,LA CREU DEL GRAU,39.46309,-0.3458,Entire home/apt,86,5,5,2022-08-29,0.61,28,44,5,
53325883,Habitación luminosa en piso cómodo y limpio,431734166,Mónica,L'OLIVERETA,NOU MOLES,39.4728,-0.40193,Private room,17,1,3,2021-12-06,0.31,1,327,3,
53326106,Room for one near the city centre,428218622,Casa,PATRAIX,PATRAIX,39.46064,-0.38895,Private room,21,3,22,2022-08-08,2.37,5,142,22,
53333699,Centro Valencia Mestalla N1大房间出租,205472457,Qianqian,EL PLA DEL REAL,MESTALLA,39.472572,-0.355216,Private room,25,2,9,2022-09-01,0.92,8,227,9,
53334771,Masterroom  by train stations for Short stay,26906716,Niall,PATRAIX,PATRAIX,39.45691,-0.39052,Private room,21,1,8,2022-09-08,1.28,4,105,8,
53340113,Apartamento larga estancia ciudad de las ciencias,195184288,Karina Mercedes,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45369,-0.3577,Entire home/apt,120,7,0,,,6,347,0,
53348711,Large room with sunny balcony and TV,427643509,Andres,CAMINS AL GRAU,LA CREU DEL GRAU,39.46109,-0.34125,Private room,32,5,28,2022-09-12,3.36,28,22,28,
53355963,Sorolla close to Beach Apartment,168496189,Patryk,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46495,-0.33081,Entire home/apt,94,2,19,2022-09-11,2.15,1,0,19,VT-50524-V
53371655,Private room near the City of Arts,427643509,Andres,CAMINS AL GRAU,LA CREU DEL GRAU,39.46307,-0.34567,Private room,20,2,2,2022-09-07,0.20,28,0,2,
53372376,Piso muy cerca de todo en la calle bello,130708416,Aurelio,POBLATS MARITIMS,EL GRAU,39.46113,-0.33365,Entire home/apt,60,4,18,2022-08-18,2.13,4,139,18,
53381894,Preciosa habitación con todas las comodidades,423174166,Lady,L'OLIVERETA,TRES FORQUES,39.46817,-0.40191,Private room,25,1,21,2022-08-15,2.29,2,0,21,
53388842,Acogedor apartamento junto al mar,432279980,María,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46529,-0.32574,Entire home/apt,114,30,25,2022-08-11,3.41,1,320,25,
53399960,Lovely 2-bedroom flat in Valencia,75261596,Sara,LA SAIDIA,TORMOS,39.48937,-0.38471,Entire home/apt,79,4,15,2022-09-05,1.59,1,168,15,
53401974,❤ BEST LOFT1 ❤ next to RUZAFA and near the CENTER.,23572022,Fran Almudena Nuria,QUATRE CARRERES,EN CORTS,39.45508,-0.37151,Entire home/apt,55,3,30,2022-09-03,3.46,13,328,30,VT-49932-V
53408272,❤ BEST LOFT2 ❤ next to RUZAFA and near the CENTER,23572022,Fran Almudena Nuria,QUATRE CARRERES,EN CORTS,39.45545,-0.37314,Entire home/apt,62,3,21,2022-09-12,2.42,13,348,21,
53408381,❤ BEST LOFT3 ❤ next to RUZAFA and near the CENTER,23572022,Fran Almudena Nuria,QUATRE CARRERES,EN CORTS,39.45489,-0.37135,Entire home/apt,61,3,30,2022-08-30,3.49,13,325,30,
53415825,Habitación doble en centro de Valencia,422120850,Marta,EXTRAMURS,ARRANCAPINS,39.46636,-0.38876,Private room,25,1,20,2022-08-19,2.05,1,355,20,
53425186,habitación compartida literas para dos personas,306510505,Marivi,LA SAIDIA,TORMOS,39.48696,-0.3784,Private room,30,1,15,2022-08-15,1.61,3,363,15,
53437386,Large rental unit by Cabanyal  & Oceanografico,417132225,Sos,CAMINS AL GRAU,LA CREU DEL GRAU,39.46255,-0.34378,Entire home/apt,113,2,26,2022-08-27,2.75,2,341,26,
53441775,Habitación privada en alquiler,247758683,Paola,QUATRE CARRERES,MONT-OLIVET,39.45604,-0.36503,Private room,30,1,11,2022-08-17,1.13,1,226,11,
53446424,GRACIOSO  Y COMODO APARTAMENTO EN MASSANASSA,432763956,Marlenys,POBLATS DEL SUD,FAITANAR,39.41449,-0.40083,Entire home/apt,74,2,24,2022-09-04,2.47,2,346,24,
53453838,Habitación privada en la mejor zona de Valencia,193916178,Miguel,L'EIXAMPLE,RUSSAFA,39.46458,-0.37527,Private room,42,1,31,2022-05-01,3.27,1,32,31,
53457229,Acogedor apartamento en Ruzafa,103015336,Christian,L'EIXAMPLE,RUSSAFA,39.45892,-0.37363,Entire home/apt,60,2,8,2022-08-11,0.94,1,176,8,
53460968,Loft con encanto,427308920,Julio,EXTRAMURS,LA ROQUETA,39.46631,-0.38004,Entire home/apt,133,3,37,2022-08-22,3.92,2,179,37,
53469225,L´OTELET BY SWEET - Doble. Baño privado - Tarifa estandar,454075794,Juan,POBLATS DE L'OEST,BENIMAMET,39.50221,-0.42226,Private room,121,1,0,,,2,87,0,
53469371,L´OTELET BY SWEET - Triple. Baño privado - Tarifa estandar,454075794,Juan,POBLATS DE L'OEST,BENIMAMET,39.50312,-0.421205,Private room,129,1,0,,,2,84,0,""
53476940,APARTMENT NEXT TO COLON MARKET (3 PAX+1BTH),432981976,Joan,L'EIXAMPLE,EL PLA DEL REMEI,39.47048,-0.36537,Entire home/apt,116,1,12,2022-09-02,1.66,2,78,12,
53507452,Cozy bedroom with private bathroom,19670580,Amina,JESUS,LA RAIOSA,39.45612,-0.38395,Private room,36,2,34,2022-09-02,3.59,1,118,34,
53508211,Alojame Valencia,391106908,Alex,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45407,-0.35944,Entire home/apt,140,2,1,2022-07-09,0.43,1,118,1,
53512001,Luminoso apartamento en Blasco Ibañez,214440330,Alejandro,POBLATS MARITIMS,BETERO,39.473297,-0.337005,Entire home/apt,96,3,2,2022-08-19,1.58,8,76,2,
53513803,MODERN APARTMENT RUZAFA VALENCIA,402016170,Jesus,L'EIXAMPLE,RUSSAFA,39.462936,-0.374272,Entire home/apt,127,1,3,2022-04-20,0.45,5,3,3,VT-36662-V
53523635,Apartamento en Ciudad de las Ciencias y las Artes,391637345,Tourism Valencia,CAMINS AL GRAU,PENYA-ROJA,39.46148,-0.35125,Entire home/apt,75,2,23,2022-09-01,2.45,17,234,23,
53528617,L'Escala I del Cabanyal,7650754,Alejandro,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46855,-0.33136,Entire home/apt,130,2,2,2022-03-06,0.21,2,138,2,
53528775,Precioso loft  centro Valencia barrio del Carmen,433452383,Joaquin,CIUTAT VELLA,EL PILAR,39.47504,-0.38204,Entire home/apt,150,2,24,2022-09-13,3.56,1,16,24,
53529034,Villa Bruno &Playa de Valencia,433454235,Ana,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47198,-0.33094,Entire home/apt,88,5,1,2022-03-13,0.16,1,143,1,
53535809,APARTAMENTO JUNTO MERCADO DE COLON (5 PAX+1 BTH),432981976,Joan,L'EIXAMPLE,EL PLA DEL REMEI,39.46869,-0.36702,Entire home/apt,153,1,10,2022-09-09,1.46,2,47,10,
53543848,"Céntrico apartamento en Ruzafa, excelentes vistas",225141466,Ana,L'EIXAMPLE,RUSSAFA,39.4602,-0.37746,Entire home/apt,115,3,29,2022-09-11,3.06,3,208,29,
53568246,Amplio apartamento primera línea de playa,433809280,Javier,POBLATS DEL SUD,EL PERELLONET,39.28726,-0.28426,Entire home/apt,140,3,4,2022-06-19,0.79,1,303,4,
