id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31513323,Alquiler casa adosada cerca Feria de Muestras,236129121,Carlos,POBLATS DE L'OEST,BENIMAMET,39.49794,-0.41559,Private room,148,2,21,2019-08-25,0.60,1,281,0,VT-47946-V
31528341,The sailor's house,8934535,Francesca,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47091,-0.33136,Entire home/apt,68,2,84,2021-11-15,2.42,2,68,23,
31534208,FEEL AT HOME! GREAT ROOM EXPERIENCE!!,233893156,Marta,JESUS,L'HORT DE SENABRE,39.45322,-0.38944,Private room,37,2,26,2021-11-19,0.74,2,71,5,
31586316,ValentiaApartments - Mercado Central,236764524,Valentia,CIUTAT VELLA,EL MERCAT,39.47316,-0.37842,Entire home/apt,96,2,13,2021-09-26,0.39,2,234,11,VT33430V
31587450,APPARTEMENT FAMILIAL AU COEUR DE NAZARET;,47280003,Brigida,POBLATS MARITIMS,NATZARET,39.45189,-0.3318,Entire home/apt,54,3,15,2021-12-06,0.44,2,214,5,
31591304,ValentiaApartments - Mercado Central Ático,236764524,Valentia,CIUTAT VELLA,EL MERCAT,39.47492,-0.37816,Entire home/apt,117,2,7,2021-08-25,0.25,2,225,5,
31593832,1 Room big bed Metro Benimaclet Internet Kitchen,236779981,Belkis,LA SAIDIA,TRINITAT,39.48399,-0.36802,Private room,27,1,66,2021-12-08,1.89,3,176,37,
31598611,Lovely house in Valencia (single room),134842657,Carlos,BENIMACLET,BENIMACLET,39.48525,-0.3607,Private room,18,2,2,2020-01-20,0.08,4,363,0,
31616611,COZY ROOM VERY CLOSE TO THE CENTER OF VALENCIA,77772253,Skandia,PATRAIX,PATRAIX,39.46693,-0.39426,Private room,23,2,25,2021-12-10,1.15,2,174,20,
31619048,Apartamento Dormavalencia con jacuzzi.,237038416,Apartamentos,POBLATS MARITIMS,EL GRAU,39.46035,-0.33488,Entire home/apt,187,2,18,2021-11-26,0.54,2,39,15,
31619181,Apartamentos Dormavalencia Estudio,237038416,Apartamentos,POBLATS MARITIMS,EL GRAU,39.46161,-0.33623,Entire home/apt,88,2,0,,,2,45,0,
31665675,My Loft 4 You Na Jordana,21369157,Family Conde,CIUTAT VELLA,EL CARME,39.48107,-0.38086,Entire home/apt,63,1,31,2021-11-08,0.89,20,352,3,VT-36800-V
31741338,Terraza+Desayuno *WiFi* 5M UPV/Metro/Tram/Estadio,126957667,Miguel & Lara,ALGIROS,LA VEGA BAIXA,39.47749,-0.35045,Private room,31,1,21,2021-09-26,0.60,3,365,6,
31783227,Juan Llorens - Apartment with terrace,17825634,Eino,EXTRAMURS,ARRANCAPINS,39.46954,-0.38915,Entire home/apt,102,1,107,2021-12-06,3.17,8,295,47,VT-49756-V
31794015,"Cute apartment, easy access to City of Arts",190099397,Veronika,QUATRE CARRERES,NA ROVELLA,39.45283,-0.36783,Entire home/apt,83,4,12,2021-07-11,0.38,3,64,1,VT-42078-V
31798898,Beautiful apartment not far from City of Arts,190099397,Veronika,QUATRE CARRERES,NA ROVELLA,39.45249,-0.36785,Entire home/apt,77,4,22,2021-12-08,0.64,3,73,5,VT-42078-V
31803130,2 Cozy Room bed +Wifi +Metro +Kitchen Shared,236779981,Belkis,LA SAIDIA,TRINITAT,39.48399,-0.36802,Private room,13,1,42,2021-12-17,1.20,3,150,18,
31803254,Centro histórico reformado con AC y Wifi gratis,31397203,Lluis,EXTRAMURS,EL BOTANIC,39.47518,-0.38602,Entire home/apt,66,4,78,2021-12-11,2.27,2,134,18,VT-45468-V
31818664,Modern 2 bedroom apartment next to City of Arts,84042875,Eduard,QUATRE CARRERES,NA ROVELLA,39.45654,-0.36243,Entire home/apt,74,4,15,2021-11-20,0.44,4,66,2,
31819572,Studio near City of Arts,84042875,Eduard,QUATRE CARRERES,NA ROVELLA,39.45654,-0.36243,Entire home/apt,52,4,4,2021-11-21,0.12,4,69,1,
31831738,Friendly Room,181469647,Alex,POBLATS MARITIMS,LA MALVA-ROSA,39.48345,-0.32738,Private room,38,30,1,2019-03-06,0.03,1,83,0,
31851197,Terraza+Desayuno *WiFi* 5M UPV/Metro/Tram/Estadio,126957667,Miguel & Lara,ALGIROS,LA VEGA BAIXA,39.47742,-0.35041,Private room,28,1,40,2021-11-15,1.14,3,365,11,
31852687,Stunning  apartment with terrace  in Ruzafa,3690047,Macarena,L'EIXAMPLE,RUSSAFA,39.46052,-0.37788,Entire home/apt,100,31,4,2021-08-28,0.12,7,233,1,
31854603,APPARTEMENT VUE PANORAMIQUE,110195417,Christophe,POBLATS DEL SUD,EL PERELLONET,39.28076,-0.27885,Entire home/apt,51,7,7,2021-12-16,0.22,1,335,5,
31871387,Coqueto apartamento cerca de la playa,238873004,Asunción,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46851,-0.33033,Entire home/apt,55,3,20,2020-09-02,0.58,1,0,0,VT-43389-V
31876069,Acogedora y luminosa habitación con baño privado,97233548,Poliana,EXTRAMURS,LA PETXINA,39.47615,-0.39143,Private room,32,2,126,2021-12-13,3.59,1,45,32,
31899781,Rincón de la escritora,206492919,Merche,CAMINS AL GRAU,LA CREU DEL GRAU,39.46268,-0.34493,Private room,40,2,4,2021-12-06,0.12,2,36,2,
31916001,Alegre y encantador apartamento en Valencia. 4 pax,7872789,Carolina,L'OLIVERETA,TRES FORQUES,39.46611,-0.39898,Entire home/apt,56,3,48,2021-12-09,1.40,2,311,8,VT-46130-V
31916082,Malva Rosa Calm  Beach Valencia,753807,Carmen,POBLATS MARITIMS,LA MALVA-ROSA,39.48121,-0.3263,Private room,44,5,4,2021-11-11,0.19,2,365,3,
31948548,Penthouse big terrace 10mn walking from center,239535817,Jorge,EXTRAMURS,ARRANCAPINS,39.46468,-0.38492,Entire home/apt,157,3,1,2019-06-25,0.03,1,283,0,
31949029,Beach Loft Valencia Playa Malvarrosa with Terrace,239534091,Arved,POBLATS MARITIMS,LA MALVA-ROSA,39.47647,-0.32964,Entire home/apt,199,2,2,2021-11-06,0.07,1,337,1,VT-40462-V
31965245,Bonito Alojamiento con terraza - WIFI gratis (F1),239676822,Cozy Rooms,BENICALAP,BENICALAP,39.49533,-0.39599,Entire home/apt,54,1,20,2021-02-23,0.58,8,358,2,EGVT-369-V
31965591,Bonito Alojamiento con Terraza - WIFI gratis (F2),239676822,Cozy Rooms,BENICALAP,BENICALAP,39.49548,-0.39557,Entire home/apt,54,1,11,2021-09-25,0.32,8,359,1,EGVT-369-V
31984444,Penthouse big terrace 10mn walking from center,239800132,Jorge,L'OLIVERETA,NOU MOLES,39.47354,-0.3948,Entire home/apt,154,3,6,2021-08-25,0.19,1,224,3,
32012114,Habitación en Valencia,14693176,Es,QUATRE CARRERES,EN CORTS,39.45492,-0.37193,Private room,30,2,6,2021-11-14,0.18,1,328,2,
32037155,Centric and Cosy apartment in Valencia,209227142,Carole,CIUTAT VELLA,SANT FRANCESC,39.4719,-0.37107,Entire home/apt,55,2,51,2020-03-04,1.48,2,56,0,VT-42731-V
32043872,City center Valencia,163479813,Hongli,CIUTAT VELLA,SANT FRANCESC,39.46851,-0.37799,Private room,53,1,10,2021-12-08,0.29,4,178,6,
32051398,Bonito Alojamiento con Terraza - WIFI Gratis (F3),239676822,Cozy Rooms,BENICALAP,BENICALAP,39.4934,-0.39684,Entire home/apt,54,1,19,2021-10-03,0.55,8,351,1,EGVT-369-V
32061636,Apartamento en Montolivet,240413218,Sergey,QUATRE CARRERES,MONT-OLIVET,39.45739,-0.36328,Entire home/apt,43,20,9,2021-03-31,0.27,1,44,1,VT-41312-V
32078790,Sinta-se em casa,240575037,Cleide,BENICALAP,BENICALAP,39.48925,-0.39411,Private room,60,1,42,2021-12-06,1.21,1,365,20,
32108010,Habitación doble,240868611,Gema,POBLATS MARITIMS,BETERO,39.47041,-0.33856,Private room,30,7,1,2021-09-13,0.31,1,356,1,
32119189,Apartamento con amplia terraza céntrico.,32113924,Miguel Ángel,RASCANYA,SANT LLORENS,39.48847,-0.36268,Entire home/apt,75,2,6,2021-08-25,0.20,2,156,4,
32122464,Colourful&Old-fashioned 2BDR APT in the Old town,240999105,Maria Antonia,CIUTAT VELLA,LA XEREA,39.47449,-0.36981,Entire home/apt,91,3,43,2021-12-08,1.27,1,149,18,VT-46471-V
32138366,Luminoso y amplio + BALCÓN + WiFi,92188033,Juan Carlos,BENIMACLET,BENIMACLET,39.48572,-0.36381,Entire home/apt,83,2,86,2021-12-13,2.51,1,186,26,VT-46272-V
32155142,Stunning spacious flat. Pool and parking.,241217105,Abelardo,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45442,-0.35958,Entire home/apt,110,4,20,2021-11-16,0.58,1,0,2,
32161901,Alquiler de habitacion en urbanizacion de lujo,22471944,Mateo,CAMPANAR,SANT PAU,39.48783,-0.40354,Private room,40,1,1,2019-03-02,0.03,1,358,0,
32161938,VALENCIA STUDIO SERRANO TOWERS & TURIA PARK,34382330,Marcelo,CIUTAT VELLA,EL CARME,39.48101,-0.37765,Entire home/apt,32,28,66,2021-10-30,1.94,1,176,14,
32172022,Bonito Alojamiento-Terraza y kitchenette-WIFI(F4),239676822,Cozy Rooms,BENICALAP,BENICALAP,39.4941,-0.39737,Entire home/apt,47,1,30,2021-12-01,0.87,8,360,8,EGVT-369-V
32178092,Valencia 53_19,241432835,Tania Alexandra,RASCANYA,ELS ORRIOLS,39.4955,-0.36913,Entire home/apt,60,2,20,2020-08-21,0.65,1,316,0,
32180155,Torri de Serrans : vicino al parco e al centro,86929245,Adriana,LA SAIDIA,MORVEDRE,39.4829,-0.37621,Entire home/apt,82,4,13,2021-10-30,0.45,1,98,2,
32207335,PISO cerca del Río y de Torres de Serrano(WIFI),185194760,Ling&Alejandro,LA SAIDIA,MORVEDRE,39.48431,-0.37812,Entire home/apt,79,1,46,2021-12-08,1.92,4,78,45,
32209596,Room2 al lado del Río y de Torres de Serrano(WIFI),185194760,Ling&Alejandro,LA SAIDIA,MORVEDRE,39.4844,-0.37676,Private room,30,2,38,2021-11-03,1.13,4,19,7,
32210672,Room3 al lado del Río y de Torres de Serrano(WIFI),185194760,Ling&Alejandro,LA SAIDIA,MORVEDRE,39.48644,-0.37655,Private room,22,2,28,2021-11-27,0.83,4,19,10,
32241076,Bonito BARCO  para disfrutar de Valencia!!,241943048,Karlos,POBLATS MARITIMS,EL GRAU,39.46301,-0.32309,Entire home/apt,250,2,0,,,1,179,0,
32252401,Casa playa patacona en el mar,3970868,Marta,POBLATS MARITIMS,LA MALVA-ROSA,39.48388,-0.32679,Entire home/apt,450,3,1,2021-06-14,0.16,1,315,1,VT42573Y
32265126,Hexagonal Design Apartment Valencia,242112142,Octavian,PATRAIX,PATRAIX,39.46735,-0.393,Entire home/apt,64,2,26,2021-12-10,0.81,1,83,15,VT46275V
32267296,Habitación Parque del Oeste.,106903294,Anabella,L'OLIVERETA,NOU MOLES,39.46867,-0.39338,Private room,85,2,2,2019-02-16,0.06,1,363,0,
32283318,Hab. doble privada en el centro,17929090,Sara,QUATRE CARRERES,MALILLA,39.45301,-0.37394,Private room,50,2,3,2021-10-15,0.12,1,363,2,
32286512,Apartamentos  Peset Aleixandre 69 Valencia WI-FI,242336035,Apartamentos - Peset Aleixandre,LA SAIDIA,TORMOS,39.48983,-0.37817,Entire home/apt,500,1,9,2021-09-05,0.27,2,365,1,VT-46253-V
32296766,NEW Low Cost MINI LOFT 1 Center VLC+ WIFI,242435915,Cool Lofts,EXTRAMURS,EL BOTANIC,39.47443,-0.38555,Entire home/apt,45,2,71,2021-11-16,2.17,8,316,28,HV-1414
32297173,NEW Low Cost Mini LOFT 2 Center VLC + WIFI,242435915,Cool Lofts,EXTRAMURS,EL BOTANIC,39.47504,-0.38545,Entire home/apt,45,2,65,2021-11-29,1.98,8,283,20,HV- 1414
32297288,NEW Low Cost Mini LOFT 3 Center VLC+WIFI,242435915,Cool Lofts,CIUTAT VELLA,EL PILAR,39.47481,-0.38363,Entire home/apt,49,2,98,2021-10-28,2.98,8,271,33,HV-1414
32297346,NEW Low Cost Mini LOFT 4 Center VLC+WIFI,242435915,Cool Lofts,CIUTAT VELLA,EL PILAR,39.47505,-0.38363,Entire home/apt,45,2,71,2021-11-15,2.32,8,282,25,HV-1414
32297385,Valencia Centro junto a Plaza Ayuntamiento,431741,Olga,CIUTAT VELLA,SANT FRANCESC,39.46766,-0.37459,Entire home/apt,71,4,90,2021-12-09,2.64,21,106,26,VT-44310-V
32297417,NEW Low Cost Mini LOFT 5 Center VLC + WIFI Free,242435915,Cool Lofts,EXTRAMURS,EL BOTANIC,39.47463,-0.38542,Entire home/apt,45,2,91,2021-11-28,2.89,8,285,34,
32297499,NEW Low Cost Mini LOFT 6 Center VLC + WIFI free,242435915,Cool Lofts,CIUTAT VELLA,EL PILAR,39.47476,-0.38359,Entire home/apt,45,2,81,2021-12-01,2.46,8,187,30,HV-1414
32328820,Dúplex cerca Ciudad de las Artes y las Ciencias,227637449,Alex,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45443,-0.36001,Entire home/apt,135,2,23,2021-12-06,0.68,1,176,10,
32332509,Room in Beautiful Modern Apartment + fan,16226975,Yuly,PATRAIX,PATRAIX,39.46401,-0.39378,Private room,33,2,40,2021-11-29,1.16,1,17,13,
32332567,Habitación privada con baño,242746172,Ana,ALGIROS,L'AMISTAT,39.47383,-0.35321,Private room,30,2,92,2021-11-29,2.68,1,37,30,
32346956,COZY PENTHOUSE WITH PRIVATE TERRACE MESTALLA,33543469,Arturo,ALGIROS,LA VEGA BAIXA,39.47538,-0.34827,Entire home/apt,55,2,93,2021-09-10,2.71,3,62,15,
32349557,Comfortable apartment conveniently located in Quatre Carreres of Valencia,134221412,VLC Host,QUATRE CARRERES,MONT-OLIVET,39.46092,-0.36367,Entire home/apt,98,2,0,,,24,64,0,
32349694,CASA SOROLLA,199678525,Santi,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46904,-0.32918,Entire home/apt,91,3,57,2021-12-06,1.67,1,204,18,
32354634,Beautiful flat close to the Beach!,13457079,Zuleika,ALGIROS,LA CARRASCA,39.47415,-0.34235,Entire home/apt,115,2,2,2019-12-02,0.07,2,335,0,
32357951,Apartamento con estilo en el centro de Ruzafa,72265286,Lola,L'EIXAMPLE,RUSSAFA,39.46149,-0.3682,Entire home/apt,101,4,53,2021-11-06,1.56,2,121,20,VT-37353-V
32375228,SEA LA VIE..... 5 minutes walk to the beach!,25793754,Cyril,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46439,-0.32949,Entire home/apt,47,1,59,2021-12-08,2.01,1,163,25,
32376511,"“Ca la anchoa”
Playa Valencia. Cabañal. Acogedor.",12346296,Susana,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46546,-0.33208,Entire home/apt,90,4,9,2021-12-07,0.28,1,364,3,
32379333,Tu casa en Valencia,21911941,Jesus,CAMINS AL GRAU,AIORA,39.46484,-0.34472,Entire home/apt,100,2,23,2021-09-05,0.77,1,165,6,VT-45470-V
32381821,Air Beams n Bricks,28711827,Yana,EXTRAMURS,LA PETXINA,39.47403,-0.39124,Entire home/apt,82,2,120,2021-11-21,3.55,1,137,27,VT-46818-V
32391836,"Habitación muy céntrica, zona Plaza España.",243239124,Lola,EXTRAMURS,ARRANCAPINS,39.46256,-0.3841,Private room,23,3,36,2021-12-06,1.05,1,349,11,
32394789,Cabañal Beach Apartment 1,204753381,Carmen,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4716,-0.33149,Entire home/apt,77,2,106,2021-12-06,3.13,3,299,41,VT-46381-V
32396211,Sivera-Centro Apartament,123160301,Place Your Place,EXTRAMURS,ARRANCAPINS,39.46747,-0.38651,Entire home/apt,69,4,12,2021-10-25,0.35,29,38,2,AT-33953-V
32399749,CASA REINA LUXURY PRIVATE TERRACE HEATING JACUZZI,2600784,Ivan,L'EIXAMPLE,LA GRAN VIA,39.46399,-0.36308,Entire home/apt,132,4,11,2021-09-12,0.73,1,166,9,
32412789,Appartement près de La Ciudad de Las Ciencias,47280003,Brigida,POBLATS MARITIMS,NATZARET,39.45002,-0.33177,Entire home/apt,54,4,3,2021-11-01,0.55,2,231,3,
32431460,Cozy apartment near Turia park/Old town.голубая,190562345,Anna,CAMPANAR,CAMPANAR,39.48133,-0.39054,Private room,25,3,24,2021-09-23,0.71,3,54,3,
32459145,"Apartamento en el centro histórico con wifi, A/A y terraza",431741,Olga,CIUTAT VELLA,EL CARME,39.47689,-0.38054,Entire home/apt,64,4,86,2021-12-06,2.55,21,180,28,
32460058,ApartUP Central Market III. WiFi + A/C,14182776,Alberto,CIUTAT VELLA,EL MERCAT,39.47458,-0.37903,Entire home/apt,103,1,11,2019-12-28,0.33,32,292,0,VT-44564-V
32460611,Loft Boutique en RUZAFA,41306929,Ana,L'EIXAMPLE,RUSSAFA,39.46154,-0.37315,Entire home/apt,43,32,79,2021-11-29,2.32,1,336,14,
32466836,Modern minimalistic apartment in a great location,172602848,Ana,L'EIXAMPLE,EL PLA DEL REMEI,39.46923,-0.36555,Entire home/apt,120,90,6,2019-11-19,0.20,1,180,0,
32470693,"CENTER, NEXT TO THE Dº JUAN DE AUSTRIA STREET",243946885,Salva,CIUTAT VELLA,SANT FRANCESC,39.47077,-0.37209,Entire home/apt,76,2,26,2020-08-22,0.76,1,0,0,VT-43532-V
32483431,Valencia. Apartamento Goya Gran Terraza,218746122,Isabel,L'EIXAMPLE,LA GRAN VIA,39.46389,-0.36861,Entire home/apt,256,2,19,2021-11-30,0.57,8,272,10,VT-47519-V
32486376,Marxalenes Flat Ground-floor,27661161,Marta,LA SAIDIA,TORMOS,39.48805,-0.37968,Entire home/apt,96,4,90,2021-11-29,2.68,2,314,27,VT-44149-V
32492892,"Acogedor Apartamento, amplio y luminoso",244125566,Rafa,L'EIXAMPLE,RUSSAFA,39.4627,-0.37621,Entire home/apt,100,2,40,2021-11-14,1.19,1,235,5,
32496471,Cozy Double Room+Private Bathroom Valencia Centre,73556257,Antoine,L'EIXAMPLE,RUSSAFA,39.45863,-0.3746,Private room,37,3,17,2021-11-17,0.51,1,354,10,
32515406,"Apartamento con encanto, Ciudad Artes y Ciencias.",43621549,Dani,QUATRE CARRERES,MONT-OLIVET,39.46032,-0.36316,Entire home/apt,120,2,2,2019-04-22,0.06,2,364,0,
32523242,Familiar y agradable es lo ideal,168131854,Ruby Angela,ALGIROS,CIUTAT JARDI,39.4694,-0.34557,Private room,35,3,1,2019-03-04,0.03,1,90,0,
32523310,Habitación doble con y baño privado,239441152,Gloria,POBLATS DE L'OEST,BENIMAMET,39.50407,-0.42342,Private room,26,2,4,2021-12-07,0.13,1,179,1,
32523972,Espai Loft Santa Mónica,244391830,Mónica,LA SAIDIA,MORVEDRE,39.48204,-0.37343,Entire home/apt,250,2,3,2021-10-03,0.09,1,83,2,
32533258,Apartamento reformado en pleno centro histórico,244474450,Flats Rental,CIUTAT VELLA,EL PILAR,39.47347,-0.38221,Entire home/apt,65,2,51,2021-12-05,1.51,1,341,13,VT39657-V
32534260,Exclusive Beach Apartment,244480731,Mariusz,POBLATS MARITIMS,LA MALVA-ROSA,39.4834,-0.32946,Entire home/apt,124,2,6,2019-11-01,0.18,2,252,0,VT-47044-V
32545060,Ático Falla Convento Jerusalen,244561842,Andrea,EXTRAMURS,LA ROQUETA,39.4665,-0.37929,Entire home/apt,69,2,34,2021-12-08,1.01,1,12,11,
32547239,Double room en Russafa. Perfect place to stay,244555792,Elena,QUATRE CARRERES,EN CORTS,39.45556,-0.37158,Private room,40,2,45,2021-11-15,1.32,1,355,32,
32549634,Pequeño loft con encanto a 5 minutos de la playa,244602328,Sylvie,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46813,-0.32866,Entire home/apt,43,1,63,2021-12-03,1.87,1,19,24,
32561710,Habitación grande en Mestalla,244695900,Rima,EL PLA DEL REAL,MESTALLA,39.47504,-0.35452,Private room,30,5,0,,,1,365,0,
32566773,Acogedor apartamento en Barrio del Carmen,244735609,Maria Carmen,CIUTAT VELLA,EL MERCAT,39.47449,-0.38113,Entire home/apt,53,3,51,2021-09-20,1.51,1,0,7,
32579915,Private room (Habi privada) nearby the city center,34635140,Humberto,CAMINS AL GRAU,AIORA,39.46893,-0.34819,Private room,99,2,0,,,1,180,0,
32589557,Ideal flat in Valencia,244937207,Marilyn,ALGIROS,L'AMISTAT,39.47238,-0.35108,Entire home/apt,79,80,1,2019-07-03,0.03,1,358,0,
32591722,"Cozy, sunny   & smart room.",77719086,Maria De Las Americas,EXTRAMURS,LA PETXINA,39.47595,-0.39194,Private room,35,3,22,2021-11-09,0.76,3,87,14,
32604607,Habitación individual en Campanar,245089984,Priscila,CAMPANAR,EL CALVARI,39.48779,-0.39002,Private room,16,1,11,2019-11-18,0.32,1,351,0,
32607105,Private rooms in LOVELY valencia!,52394697,Jessica,CAMPANAR,CAMPANAR,39.48111,-0.39638,Private room,50,1,17,2021-11-21,0.51,1,270,9,
32609149,Double ROOM near old town,20382310,Mike,EXTRAMURS,LA PETXINA,39.46998,-0.39145,Private room,27,1,57,2021-12-10,1.69,1,3,16,
32621088,"FusionFlat , wifi, oldtawn",17488147,Mar,EXTRAMURS,EL BOTANIC,39.47504,-0.38422,Entire home/apt,47,2,30,2021-11-13,0.89,1,343,9,
32622344,Marina II,83066665,SingularStays,POBLATS MARITIMS,LA MALVA-ROSA,39.47633,-0.32984,Entire home/apt,123,1,3,2020-01-01,0.09,140,226,0,""
32622345,Marina I,83066665,SingularStays,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47498,-0.32934,Entire home/apt,123,1,2,2019-09-17,0.07,140,209,0,""
32633521,MUVIM CENTRUM,186784094,Antonio,CIUTAT VELLA,SANT FRANCESC,39.46963,-0.38062,Entire home/apt,99,2,34,2021-08-31,1.00,2,0,14,VT-45612-V
32637487,Design - Close to the Beach & City Center,3655469,Joan,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46516,-0.33449,Entire home/apt,115,3,96,2021-12-07,2.82,1,218,42,VT-38762-V
32639240,EL PISITO DE MILIKI WIFI 4PAX,104028310,Mila,QUATRE CARRERES,EN CORTS,39.45493,-0.3727,Entire home/apt,33,14,43,2021-09-02,1.26,1,286,4,
32650247,LOVELY PENTHOUSE with terrace - ÁTICO CON TERRAZA,116021952,Emi,EXTRAMURS,LA PETXINA,39.47251,-0.38936,Entire home/apt,70,3,70,2021-12-12,2.18,1,78,35,VT-43977-V
32652881,Cozy house near sea and Ciudad de las Ciencias,245514890,Érika,CAMINS AL GRAU,AIORA,39.4644,-0.33885,Entire home/apt,110,2,17,2021-12-07,0.50,1,156,5,VT-46887-V
32658989,Habitación en piso reformado con baño privado,164146693,Sergio,CAMINS AL GRAU,AIORA,39.46595,-0.33644,Private room,40,7,3,2019-08-28,0.10,4,135,0,
32661579,Habitación Amplia con iluminación natural,164146693,Sergio,CAMINS AL GRAU,AIORA,39.46588,-0.33672,Private room,30,15,7,2021-07-31,0.21,4,138,1,
32662051,Habitación Privada en zona tranquila,164146693,Sergio,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46603,-0.33487,Private room,35,7,7,2021-08-19,0.21,4,78,2,
32662392,Habitación en zona cerca a la playa,164146693,Sergio,ALGIROS,L'ILLA PERDUDA,39.46752,-0.33643,Private room,25,15,4,2019-06-30,0.12,4,136,0,
32662927,Beautiful Design Apartment in VALENCIA center,80558479,Javier Herminio,EXTRAMURS,LA ROQUETA,39.46462,-0.3806,Entire home/apt,79,2,50,2020-03-02,1.51,1,10,0,VT-47369-V
32675126,Bonito Alojamiento en Valencia - WIFI gratis (F5),239676822,Cozy Rooms,BENICALAP,BENICALAP,39.49529,-0.39534,Entire home/apt,47,1,8,2021-10-03,0.24,8,362,1,EGVT-369-V
32679393,"Casa La Alquería, junto Ciudad Artes y Ciencias",8614406,Ana,QUATRE CARRERES,LA PUNTA,39.44659,-0.33658,Private room,12,90,0,,,2,321,0,
32681308,Cozy apartment near Turia park/Old town.розовая,190562345,Anna,CAMPANAR,CAMPANAR,39.48307,-0.3886,Private room,25,7,23,2021-10-01,0.68,3,71,3,
32682043,"1,05 m bed, for one or two people,400mts the beach",107744772,Rosa,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.466,-0.32817,Private room,32,1,55,2021-10-31,1.64,3,0,9,
32684630,Hey,244057873,Marta,ALGIROS,L'AMISTAT,39.47078,-0.35059,Private room,300,1,4,2019-03-17,0.12,1,83,0,
32687539,Precioso piso -nuevo- muy cerca de Plaza España,245765902,Aura,EXTRAMURS,ARRANCAPINS,39.46785,-0.38956,Entire home/apt,88,2,33,2021-12-01,0.97,3,63,6,
32692424,ALOJAMIENTO CENTRO VALENCIA,245359066,Claudia,ALGIROS,LA CARRASCA,39.48085,-0.34939,Entire home/apt,150,5,12,2021-08-22,0.37,1,0,3,
32693352,"Casa La Alquería, junto Ciudad Artes y Ciencias",8614406,Ana,QUATRE CARRERES,LA PUNTA,39.44609,-0.33854,Private room,12,100,1,2019-06-20,0.03,2,364,0,
32696468,Habitación céntrica - Estación del ave,38140934,Alejandro,EXTRAMURS,ARRANCAPINS,39.4601,-0.38493,Private room,36,2,1,2021-11-17,0.94,3,351,1,
32705836,Sunny 2bed flat ideal to visit Valencia,245928737,Diana & Jan,LA SAIDIA,TORMOS,39.49108,-0.37709,Entire home/apt,28,3,18,2021-08-29,0.54,1,0,6,3832
32706346,"Colón Market Downtown Valencia, en pleno centro.",245931634,Santiago,L'EIXAMPLE,EL PLA DEL REMEI,39.46951,-0.36591,Entire home/apt,100,2,14,2021-11-20,0.41,2,27,8,VT 44083-V
32709308,Vivienda acogedora !!,171251684,Denisa,QUATRE CARRERES,MALILLA,39.44554,-0.38054,Private room,20,1,3,2019-03-31,0.09,1,365,0,
32714918,Malvarrosa Beach apartment,245991381,Antonio,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47097,-0.32914,Entire home/apt,150,2,5,2019-07-28,0.15,1,0,0,VT-47452-V
32717840,"Mini piso, Ciudad de las Ciencias, planta baja.",30119099,Carla Y Marisa,QUATRE CARRERES,MONT-OLIVET,39.45998,-0.36298,Entire home/apt,44,2,58,2021-11-22,1.73,1,116,26,
32718092,Bonito Alojamiento muy Soleado - WIFI gratis (F7),239676822,Cozy Rooms,BENICALAP,BENICALAP,39.49329,-0.39655,Entire home/apt,47,1,15,2020-06-26,0.44,8,359,0,EGVT-369-V
32720113,Cozy ground floor apartment right on the beach,649237,Michael,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47199,-0.32982,Entire home/apt,100,3,70,2021-10-31,2.08,2,107,18,
32720773,Bungalow in front of the beach Perellonet,208704098,Amparo,POBLATS DEL SUD,EL PERELLONET,39.29118,-0.28297,Entire home/apt,110,4,8,2021-10-08,0.27,3,197,5,VT-40906-V
32721678,"Habitacioón doble centrico, limpio, con WI-FI",118365484,Victoria,LA SAIDIA,MORVEDRE,39.48297,-0.37334,Private room,57,1,12,2021-11-14,0.40,2,175,10,
32742198,Bright stylish relaxing apartment in trendy Ruzafa,6942015,Laureano,L'EIXAMPLE,RUSSAFA,39.46152,-0.37447,Entire home/apt,97,3,51,2021-11-27,1.52,1,158,16,
32746596,Mi pequeño castillo,19947074,Guillermo,QUATRE CARRERES,NA ROVELLA,39.45843,-0.35879,Entire home/apt,120,120,2,2019-04-22,0.06,1,179,0,
32776463,Luxurious and cosy apartment in the city centre,11196570,Lorena,LA SAIDIA,MORVEDRE,39.48504,-0.37766,Entire home/apt,80,3,78,2021-12-11,2.32,1,290,30,
